file_path,speaker,utt,label1,dataset
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/VCTK/VCTK-Corpus/wav/p285_299.wav,p285,p285_299,bonafide,VCTK
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/VCTK/VCTK-Corpus/wav/p285_146.wav,p285,p285_146,bonafide,VCTK
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/VCTK/VCTK-Corpus/wav/p285_328.wav,p285,p285_328,bonafide,VCTK
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/VCTK/VCTK-Corpus/wav/p285_039.wav,p285,p285_039,bonafide,VCTK
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/VCTK/VCTK-Corpus/wav/p285_130.wav,p285,p285_130,bonafide,VCTK
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/VCTK/VCTK-Corpus/wav/p285_293.wav,p285,p285_293,bonafide,VCTK
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/VCTK/VCTK-Corpus/wav/p285_280.wav,p285,p285_280,bonafide,VCTK
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/VCTK/VCTK-Corpus/wav/p285_336.wav,p285,p285_336,bonafide,VCTK
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/VCTK/VCTK-Corpus/wav/p285_295.wav,p285,p285_295,bonafide,VCTK
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/VCTK/VCTK-Corpus/wav/p285_310.wav,p285,p285_310,bonafide,VCTK
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/VCTK/VCTK-Corpus/wav/p285_195.wav,p285,p285_195,bonafide,VCTK
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/VCTK/VCTK-Corpus/wav/p285_344.wav,p285,p285_344,bonafide,VCTK
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/VCTK/VCTK-Corpus/wav/p285_314.wav,p285,p285_314,bonafide,VCTK
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/VCTK/VCTK-Corpus/wav/p285_329.wav,p285,p285_329,bonafide,VCTK
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/VCTK/VCTK-Corpus/wav/p285_127.wav,p285,p285_127,bonafide,VCTK
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/VCTK/VCTK-Corpus/wav/p285_388.wav,p285,p285_388,bonafide,VCTK
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/VCTK/VCTK-Corpus/wav/p285_131.wav,p285,p285_131,bonafide,VCTK
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/VCTK/VCTK-Corpus/wav/p285_395.wav,p285,p285_395,bonafide,VCTK
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/VCTK/VCTK-Corpus/wav/p285_345.wav,p285,p285_345,bonafide,VCTK
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/VCTK/VCTK-Corpus/wav/p285_267.wav,p285,p285_267,bonafide,VCTK
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/VCTK/VCTK-Corpus/wav/p285_393.wav,p285,p285_393,bonafide,VCTK
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/VCTK/VCTK-Corpus/wav/p285_044.wav,p285,p285_044,bonafide,VCTK
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/VCTK/VCTK-Corpus/wav/p285_089.wav,p285,p285_089,bonafide,VCTK
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/VCTK/VCTK-Corpus/wav/p285_285.wav,p285,p285_285,bonafide,VCTK
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/VCTK/VCTK-Corpus/wav/p285_355.wav,p285,p285_355,bonafide,VCTK
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/VCTK/VCTK-Corpus/wav/p285_097.wav,p285,p285_097,bonafide,VCTK
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/VCTK/VCTK-Corpus/wav/p285_396.wav,p285,p285_396,bonafide,VCTK
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/VCTK/VCTK-Corpus/wav/p285_164.wav,p285,p285_164,bonafide,VCTK
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/VCTK/VCTK-Corpus/wav/p285_226.wav,p285,p285_226,bonafide,VCTK
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/VCTK/VCTK-Corpus/wav/p285_150.wav,p285,p285_150,bonafide,VCTK
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/VCTK/VCTK-Corpus/wav/p285_179.wav,p285,p285_179,bonafide,VCTK
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/VCTK/VCTK-Corpus/wav/p285_249.wav,p285,p285_249,bonafide,VCTK
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/VCTK/VCTK-Corpus/wav/p285_219.wav,p285,p285_219,bonafide,VCTK
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/VCTK/VCTK-Corpus/wav/p285_311.wav,p285,p285_311,bonafide,VCTK
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/VCTK/VCTK-Corpus/wav/p285_057.wav,p285,p285_057,bonafide,VCTK
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/VCTK/VCTK-Corpus/wav/p285_338.wav,p285,p285_338,bonafide,VCTK
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/VCTK/VCTK-Corpus/wav/p285_271.wav,p285,p285_271,bonafide,VCTK
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/VCTK/VCTK-Corpus/wav/p285_139.wav,p285,p285_139,bonafide,VCTK
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/VCTK/VCTK-Corpus/wav/p285_104.wav,p285,p285_104,bonafide,VCTK
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/VCTK/VCTK-Corpus/wav/p285_045.wav,p285,p285_045,bonafide,VCTK
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/VCTK/VCTK-Corpus/wav/p259_258.wav,p259,p259_258,bonafide,VCTK
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/VCTK/VCTK-Corpus/wav/p259_256.wav,p259,p259_256,bonafide,VCTK
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/VCTK/VCTK-Corpus/wav/p259_205.wav,p259,p259_205,bonafide,VCTK
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/VCTK/VCTK-Corpus/wav/p259_274.wav,p259,p259_274,bonafide,VCTK
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/VCTK/VCTK-Corpus/wav/p259_149.wav,p259,p259_149,bonafide,VCTK
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/VCTK/VCTK-Corpus/wav/p259_151.wav,p259,p259_151,bonafide,VCTK
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/VCTK/VCTK-Corpus/wav/p259_038.wav,p259,p259_038,bonafide,VCTK
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/VCTK/VCTK-Corpus/wav/p259_115.wav,p259,p259_115,bonafide,VCTK
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/VCTK/VCTK-Corpus/wav/p259_007.wav,p259,p259_007,bonafide,VCTK
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/VCTK/VCTK-Corpus/wav/p259_221.wav,p259,p259_221,bonafide,VCTK
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/VCTK/VCTK-Corpus/wav/p259_354.wav,p259,p259_354,bonafide,VCTK
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/VCTK/VCTK-Corpus/wav/p259_340.wav,p259,p259_340,bonafide,VCTK
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/VCTK/VCTK-Corpus/wav/p259_041.wav,p259,p259_041,bonafide,VCTK
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/VCTK/VCTK-Corpus/wav/p259_297.wav,p259,p259_297,bonafide,VCTK
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/VCTK/VCTK-Corpus/wav/p259_002.wav,p259,p259_002,bonafide,VCTK
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/VCTK/VCTK-Corpus/wav/p259_376.wav,p259,p259_376,bonafide,VCTK
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/VCTK/VCTK-Corpus/wav/p259_419.wav,p259,p259_419,bonafide,VCTK
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/VCTK/VCTK-Corpus/wav/p259_014.wav,p259,p259_014,bonafide,VCTK
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/VCTK/VCTK-Corpus/wav/p259_126.wav,p259,p259_126,bonafide,VCTK
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/VCTK/VCTK-Corpus/wav/p259_318.wav,p259,p259_318,bonafide,VCTK
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/VCTK/VCTK-Corpus/wav/p259_183.wav,p259,p259_183,bonafide,VCTK
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/VCTK/VCTK-Corpus/wav/p259_064.wav,p259,p259_064,bonafide,VCTK
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/VCTK/VCTK-Corpus/wav/p259_252.wav,p259,p259_252,bonafide,VCTK
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/VCTK/VCTK-Corpus/wav/p259_311.wav,p259,p259_311,bonafide,VCTK
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/VCTK/VCTK-Corpus/wav/p259_199.wav,p259,p259_199,bonafide,VCTK
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/VCTK/VCTK-Corpus/wav/p259_050.wav,p259,p259_050,bonafide,VCTK
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/VCTK/VCTK-Corpus/wav/p259_028.wav,p259,p259_028,bonafide,VCTK
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/VCTK/VCTK-Corpus/wav/p259_424.wav,p259,p259_424,bonafide,VCTK
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/VCTK/VCTK-Corpus/wav/p259_367.wav,p259,p259_367,bonafide,VCTK
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/VCTK/VCTK-Corpus/wav/p259_233.wav,p259,p259_233,bonafide,VCTK
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/VCTK/VCTK-Corpus/wav/p259_143.wav,p259,p259_143,bonafide,VCTK
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/VCTK/VCTK-Corpus/wav/p259_432.wav,p259,p259_432,bonafide,VCTK
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/VCTK/VCTK-Corpus/wav/p259_093.wav,p259,p259_093,bonafide,VCTK
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/VCTK/VCTK-Corpus/wav/p259_394.wav,p259,p259_394,bonafide,VCTK
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/VCTK/VCTK-Corpus/wav/p259_372.wav,p259,p259_372,bonafide,VCTK
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/VCTK/VCTK-Corpus/wav/p259_277.wav,p259,p259_277,bonafide,VCTK
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/VCTK/VCTK-Corpus/wav/p259_268.wav,p259,p259_268,bonafide,VCTK
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/VCTK/VCTK-Corpus/wav/p259_105.wav,p259,p259_105,bonafide,VCTK
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/VCTK/VCTK-Corpus/wav/p259_218.wav,p259,p259_218,bonafide,VCTK
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/VCTK/VCTK-Corpus/wav/p259_266.wav,p259,p259_266,bonafide,VCTK
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/VCTK/VCTK-Corpus/wav/p259_298.wav,p259,p259_298,bonafide,VCTK
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/VCTK/VCTK-Corpus/wav/p259_450.wav,p259,p259_450,bonafide,VCTK
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/VCTK/VCTK-Corpus/wav/p259_260.wav,p259,p259_260,bonafide,VCTK
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/VCTK/VCTK-Corpus/wav/p259_153.wav,p259,p259_153,bonafide,VCTK
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/VCTK/VCTK-Corpus/wav/p259_073.wav,p259,p259_073,bonafide,VCTK
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/VCTK/VCTK-Corpus/wav/p259_030.wav,p259,p259_030,bonafide,VCTK
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/VCTK/VCTK-Corpus/wav/p259_273.wav,p259,p259_273,bonafide,VCTK
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/VCTK/VCTK-Corpus/wav/p259_451.wav,p259,p259_451,bonafide,VCTK
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/VCTK/VCTK-Corpus/wav/p259_433.wav,p259,p259_433,bonafide,VCTK
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/VCTK/VCTK-Corpus/wav/p259_416.wav,p259,p259_416,bonafide,VCTK
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/VCTK/VCTK-Corpus/wav/p259_152.wav,p259,p259_152,bonafide,VCTK
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/VCTK/VCTK-Corpus/wav/p259_035.wav,p259,p259_035,bonafide,VCTK
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/VCTK/VCTK-Corpus/wav/p259_401.wav,p259,p259_401,bonafide,VCTK
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/VCTK/VCTK-Corpus/wav/p259_314.wav,p259,p259_314,bonafide,VCTK
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/VCTK/VCTK-Corpus/wav/p259_197.wav,p259,p259_197,bonafide,VCTK
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/VCTK/VCTK-Corpus/wav/p259_145.wav,p259,p259_145,bonafide,VCTK
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/VCTK/VCTK-Corpus/wav/p259_339.wav,p259,p259_339,bonafide,VCTK
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/VCTK/VCTK-Corpus/wav/p259_187.wav,p259,p259_187,bonafide,VCTK
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/VCTK/VCTK-Corpus/wav/p259_020.wav,p259,p259_020,bonafide,VCTK
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/VCTK/VCTK-Corpus/wav/p259_475.wav,p259,p259_475,bonafide,VCTK
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/VCTK/VCTK-Corpus/wav/p259_046.wav,p259,p259_046,bonafide,VCTK
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/VCTK/VCTK-Corpus/wav/p259_098.wav,p259,p259_098,bonafide,VCTK
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/VCTK/VCTK-Corpus/wav/p259_011.wav,p259,p259_011,bonafide,VCTK
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/VCTK/VCTK-Corpus/wav/p259_017.wav,p259,p259_017,bonafide,VCTK
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/VCTK/VCTK-Corpus/wav/p259_034.wav,p259,p259_034,bonafide,VCTK
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/VCTK/VCTK-Corpus/wav/p259_310.wav,p259,p259_310,bonafide,VCTK
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/VCTK/VCTK-Corpus/wav/p259_402.wav,p259,p259_402,bonafide,VCTK
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/VCTK/VCTK-Corpus/wav/p259_134.wav,p259,p259_134,bonafide,VCTK
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/VCTK/VCTK-Corpus/wav/p259_361.wav,p259,p259_361,bonafide,VCTK
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/VCTK/VCTK-Corpus/wav/p259_091.wav,p259,p259_091,bonafide,VCTK
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/VCTK/VCTK-Corpus/wav/p259_441.wav,p259,p259_441,bonafide,VCTK
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/VCTK/VCTK-Corpus/wav/p259_057.wav,p259,p259_057,bonafide,VCTK
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/VCTK/VCTK-Corpus/wav/p259_428.wav,p259,p259_428,bonafide,VCTK
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/VCTK/VCTK-Corpus/wav/p259_158.wav,p259,p259_158,bonafide,VCTK
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/VCTK/VCTK-Corpus/wav/p259_412.wav,p259,p259_412,bonafide,VCTK
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/VCTK/VCTK-Corpus/wav/p259_010.wav,p259,p259_010,bonafide,VCTK
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/VCTK/VCTK-Corpus/wav/p259_296.wav,p259,p259_296,bonafide,VCTK
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/VCTK/VCTK-Corpus/wav/p259_048.wav,p259,p259_048,bonafide,VCTK
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/VCTK/VCTK-Corpus/wav/p259_047.wav,p259,p259_047,bonafide,VCTK
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/VCTK/VCTK-Corpus/wav/p259_180.wav,p259,p259_180,bonafide,VCTK
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/VCTK/VCTK-Corpus/wav/p259_360.wav,p259,p259_360,bonafide,VCTK
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/VCTK/VCTK-Corpus/wav/p259_346.wav,p259,p259_346,bonafide,VCTK
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/VCTK/VCTK-Corpus/wav/p259_449.wav,p259,p259_449,bonafide,VCTK
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/VCTK/VCTK-Corpus/wav/p259_323.wav,p259,p259_323,bonafide,VCTK
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/VCTK/VCTK-Corpus/wav/p259_128.wav,p259,p259_128,bonafide,VCTK
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/VCTK/VCTK-Corpus/wav/p259_269.wav,p259,p259_269,bonafide,VCTK
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/VCTK/VCTK-Corpus/wav/p259_193.wav,p259,p259_193,bonafide,VCTK
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/VCTK/VCTK-Corpus/wav/p259_342.wav,p259,p259_342,bonafide,VCTK
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/VCTK/VCTK-Corpus/wav/p259_042.wav,p259,p259_042,bonafide,VCTK
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/VCTK/VCTK-Corpus/wav/p259_061.wav,p259,p259_061,bonafide,VCTK
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/VCTK/VCTK-Corpus/wav/p259_181.wav,p259,p259_181,bonafide,VCTK
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/VCTK/VCTK-Corpus/wav/p259_121.wav,p259,p259_121,bonafide,VCTK
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/VCTK/VCTK-Corpus/wav/p259_247.wav,p259,p259_247,bonafide,VCTK
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/VCTK/VCTK-Corpus/wav/p259_313.wav,p259,p259_313,bonafide,VCTK
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/VCTK/VCTK-Corpus/wav/p259_227.wav,p259,p259_227,bonafide,VCTK
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/VCTK/VCTK-Corpus/wav/p259_214.wav,p259,p259_214,bonafide,VCTK
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/VCTK/VCTK-Corpus/wav/p259_287.wav,p259,p259_287,bonafide,VCTK
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/VCTK/VCTK-Corpus/wav/p259_053.wav,p259,p259_053,bonafide,VCTK
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/VCTK/VCTK-Corpus/wav/p259_362.wav,p259,p259_362,bonafide,VCTK
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/VCTK/VCTK-Corpus/wav/p259_231.wav,p259,p259_231,bonafide,VCTK
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/VCTK/VCTK-Corpus/wav/p259_469.wav,p259,p259_469,bonafide,VCTK
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/VCTK/VCTK-Corpus/wav/p259_427.wav,p259,p259_427,bonafide,VCTK
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/VCTK/VCTK-Corpus/wav/p259_240.wav,p259,p259_240,bonafide,VCTK
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/VCTK/VCTK-Corpus/wav/p259_186.wav,p259,p259_186,bonafide,VCTK
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/VCTK/VCTK-Corpus/wav/p259_389.wav,p259,p259_389,bonafide,VCTK
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/VCTK/VCTK-Corpus/wav/p259_209.wav,p259,p259_209,bonafide,VCTK
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/VCTK/VCTK-Corpus/wav/p259_474.wav,p259,p259_474,bonafide,VCTK
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/VCTK/VCTK-Corpus/wav/p259_006.wav,p259,p259_006,bonafide,VCTK
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/VCTK/VCTK-Corpus/wav/p259_213.wav,p259,p259_213,bonafide,VCTK
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/VCTK/VCTK-Corpus/wav/p259_003.wav,p259,p259_003,bonafide,VCTK
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/VCTK/VCTK-Corpus/wav/p259_392.wav,p259,p259_392,bonafide,VCTK
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/VCTK/VCTK-Corpus/wav/p259_481.wav,p259,p259_481,bonafide,VCTK
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/VCTK/VCTK-Corpus/wav/p259_249.wav,p259,p259_249,bonafide,VCTK
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/VCTK/VCTK-Corpus/wav/p259_370.wav,p259,p259_370,bonafide,VCTK
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/VCTK/VCTK-Corpus/wav/p259_408.wav,p259,p259_408,bonafide,VCTK
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/VCTK/VCTK-Corpus/wav/p259_255.wav,p259,p259_255,bonafide,VCTK
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/VCTK/VCTK-Corpus/wav/p259_118.wav,p259,p259_118,bonafide,VCTK
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/VCTK/VCTK-Corpus/wav/p259_333.wav,p259,p259_333,bonafide,VCTK
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/VCTK/VCTK-Corpus/wav/p259_242.wav,p259,p259_242,bonafide,VCTK
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/VCTK/VCTK-Corpus/wav/p259_033.wav,p259,p259_033,bonafide,VCTK
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/VCTK/VCTK-Corpus/wav/p259_328.wav,p259,p259_328,bonafide,VCTK
/nvme1/woongjae/ADD_LAB/Graduate-Project/00_Dataset_gen/Datasets/VCTK/VCTK-Corpus/wav/p259_004.wav,p259,p259_004,bonafide,VCTK
