File_path,Speaker name,utt,group
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR5/MJXA0/SI2137.WAV,MJXA0,SI2137,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR5/MJXA0/SX427.WAV,MJXA0,SX427,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR5/MJXA0/SA1.WAV,MJXA0,SA1,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR5/MJXA0/SX247.WAV,MJXA0,SX247,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR5/MJXA0/SX157.WAV,MJXA0,SX157,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR5/MJXA0/SI1507.WAV,MJXA0,SI1507,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR5/MJWG0/SX175.WAV,MJWG0,SX175,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR5/MJWG0/SX85.WAV,MJWG0,SX85,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR5/MJWG0/SA2.WAV,MJWG0,SA2,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR5/MJWG0/SA1.WAV,MJWG0,SA1,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR5/MJWG0/SI2155.WAV,MJWG0,SI2155,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR5/MJWG0/SI895.WAV,MJWG0,SI895,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR5/MJWG0/SX355.WAV,MJWG0,SX355,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR5/MJWG0/SX445.WAV,MJWG0,SX445,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR5/MJWG0/SI813.WAV,MJWG0,SI813,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR5/MJWG0/SX265.WAV,MJWG0,SX265,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR6/MTJU0/SA2.WAV,MTJU0,SA2,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR6/MTJU0/SA1.WAV,MTJU0,SA1,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR6/MTJU0/SI2020.WAV,MTJU0,SI2020,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR6/MTJU0/SX310.WAV,MTJU0,SX310,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR6/MTJU0/SI2269.WAV,MTJU0,SI2269,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR6/MTJU0/SX220.WAV,MTJU0,SX220,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR6/MTJU0/SI760.WAV,MTJU0,SI760,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR6/MTJU0/SX400.WAV,MTJU0,SX400,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR6/MTJU0/SX130.WAV,MTJU0,SX130,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR6/MTJU0/SX40.WAV,MTJU0,SX40,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR6/FSDJ0/SA2.WAV,FSDJ0,SA2,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR6/FSDJ0/SX125.WAV,FSDJ0,SX125,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR6/FSDJ0/SA1.WAV,FSDJ0,SA1,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR6/FSDJ0/SI1115.WAV,FSDJ0,SI1115,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR6/FSDJ0/SX35.WAV,FSDJ0,SX35,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR6/FSDJ0/SX305.WAV,FSDJ0,SX305,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR6/FSDJ0/SI1745.WAV,FSDJ0,SI1745,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR6/FSDJ0/SX395.WAV,FSDJ0,SX395,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR6/FSDJ0/SX215.WAV,FSDJ0,SX215,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR6/FSDJ0/SI485.WAV,FSDJ0,SI485,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR6/MESJ0/SX187.WAV,MESJ0,SX187,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR6/MESJ0/SI2257.WAV,MESJ0,SI2257,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR6/MESJ0/SA2.WAV,MESJ0,SA2,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR6/MESJ0/SX277.WAV,MESJ0,SX277,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR6/MESJ0/SI2039.WAV,MESJ0,SI2039,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR6/MESJ0/SA1.WAV,MESJ0,SA1,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR6/MESJ0/SI997.WAV,MESJ0,SI997,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR6/MESJ0/SX97.WAV,MESJ0,SX97,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR6/MESJ0/SX367.WAV,MESJ0,SX367,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR6/MESJ0/SX7.WAV,MESJ0,SX7,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR6/FSGF0/SA2.WAV,FSGF0,SA2,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR6/FSGF0/SI1557.WAV,FSGF0,SI1557,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR6/FSGF0/SI927.WAV,FSGF0,SI927,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR6/FSGF0/SA1.WAV,FSGF0,SA1,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR6/FSGF0/SX387.WAV,FSGF0,SX387,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR6/FSGF0/SI2187.WAV,FSGF0,SI2187,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR6/FSGF0/SX207.WAV,FSGF0,SX207,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR6/FSGF0/SX27.WAV,FSGF0,SX27,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR6/FSGF0/SX297.WAV,FSGF0,SX297,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR6/FSGF0/SX117.WAV,FSGF0,SX117,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR6/FMJU0/SI1389.WAV,FMJU0,SI1389,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR6/FMJU0/SA2.WAV,FMJU0,SA2,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR6/FMJU0/SI2019.WAV,FMJU0,SI2019,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR6/FMJU0/SA1.WAV,FMJU0,SA1,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR6/FMJU0/SX309.WAV,FMJU0,SX309,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR6/FMJU0/SX39.WAV,FMJU0,SX39,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR6/FMJU0/SX219.WAV,FMJU0,SX219,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR6/FMJU0/SI759.WAV,FMJU0,SI759,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR6/FMJU0/SX129.WAV,FMJU0,SX129,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR6/FMJU0/SX399.WAV,FMJU0,SX399,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR6/MJRK0/SA2.WAV,MJRK0,SA2,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR6/MJRK0/SX250.WAV,MJRK0,SX250,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR6/MJRK0/SA1.WAV,MJRK0,SA1,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR6/MJRK0/SI880.WAV,MJRK0,SI880,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR6/MJRK0/SI2103.WAV,MJRK0,SI2103,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR6/MJRK0/SX160.WAV,MJRK0,SX160,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR6/MJRK0/SI1662.WAV,MJRK0,SI1662,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR6/MJRK0/SX430.WAV,MJRK0,SX430,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR6/MJRK0/SX70.WAV,MJRK0,SX70,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR6/MJRK0/SX340.WAV,MJRK0,SX340,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR6/MRMB0/SA2.WAV,MRMB0,SA2,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR6/MRMB0/SX51.WAV,MRMB0,SX51,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR6/MRMB0/SX411.WAV,MRMB0,SX411,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR6/MRMB0/SI951.WAV,MRMB0,SI951,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR6/MRMB0/SA1.WAV,MRMB0,SA1,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR6/MRMB0/SX321.WAV,MRMB0,SX321,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR6/MRMB0/SI2211.WAV,MRMB0,SI2211,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR6/MRMB0/SX141.WAV,MRMB0,SX141,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR6/MRMB0/SX231.WAV,MRMB0,SX231,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR6/MRMB0/SI1581.WAV,MRMB0,SI1581,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR6/MSAT1/SX173.WAV,MSAT1,SX173,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR6/MSAT1/SA2.WAV,MSAT1,SA2,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR6/MSAT1/SX83.WAV,MSAT1,SX83,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR6/MSAT1/SX263.WAV,MSAT1,SX263,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR6/MSAT1/SX353.WAV,MSAT1,SX353,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR6/MSAT1/SA1.WAV,MSAT1,SA1,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR6/MSAT1/SI2333.WAV,MSAT1,SI2333,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR6/MSAT1/SI1703.WAV,MSAT1,SI1703,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR6/MSAT1/SX443.WAV,MSAT1,SX443,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR6/MSAT1/SI1073.WAV,MSAT1,SI1073,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR6/MPGR1/SA2.WAV,MPGR1,SA2,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR6/MPGR1/SI1269.WAV,MPGR1,SI1269,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR6/MPGR1/SX329.WAV,MPGR1,SX329,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR6/MPGR1/SA1.WAV,MPGR1,SA1,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR6/MPGR1/SI2129.WAV,MPGR1,SI2129,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR6/MPGR1/SX59.WAV,MPGR1,SX59,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR6/MPGR1/SX419.WAV,MPGR1,SX419,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR6/MPGR1/SX149.WAV,MPGR1,SX149,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR6/MPGR1/SX239.WAV,MPGR1,SX239,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR6/MPGR1/SI1499.WAV,MPGR1,SI1499,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR6/MCAE0/SX187.WAV,MCAE0,SX187,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR6/MCAE0/SI2077.WAV,MCAE0,SI2077,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR6/MCAE0/SA2.WAV,MCAE0,SA2,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR6/MCAE0/SX277.WAV,MCAE0,SX277,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR6/MCAE0/SI817.WAV,MCAE0,SI817,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR6/MCAE0/SI1447.WAV,MCAE0,SI1447,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR6/MCAE0/SA1.WAV,MCAE0,SA1,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR6/MCAE0/SX97.WAV,MCAE0,SX97,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR6/MCAE0/SX367.WAV,MCAE0,SX367,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR6/MCAE0/SX7.WAV,MCAE0,SX7,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR6/FKLC1/SX58.WAV,FKLC1,SX58,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR6/FKLC1/SA2.WAV,FKLC1,SA2,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR6/FKLC1/SX328.WAV,FKLC1,SX328,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR6/FKLC1/SI2308.WAV,FKLC1,SI2308,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR6/FKLC1/SX238.WAV,FKLC1,SX238,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR6/FKLC1/SA1.WAV,FKLC1,SA1,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR6/FKLC1/SI1048.WAV,FKLC1,SI1048,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR6/FKLC1/SI1678.WAV,FKLC1,SI1678,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR6/FKLC1/SX148.WAV,FKLC1,SX148,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR6/FKLC1/SX418.WAV,FKLC1,SX418,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR6/MEAL0/SA2.WAV,MEAL0,SA2,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR6/MEAL0/SX377.WAV,MEAL0,SX377,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR6/MEAL0/SX287.WAV,MEAL0,SX287,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR6/MEAL0/SA1.WAV,MEAL0,SA1,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR6/MEAL0/SI2177.WAV,MEAL0,SI2177,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR6/MEAL0/SX197.WAV,MEAL0,SX197,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR6/MEAL0/SI1547.WAV,MEAL0,SI1547,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR6/MEAL0/SI917.WAV,MEAL0,SI917,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR6/MEAL0/SX107.WAV,MEAL0,SX107,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR6/MEAL0/SX347.WAV,MEAL0,SX347,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR6/MTXS0/SA2.WAV,MTXS0,SA2,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR6/MTXS0/SI1690.WAV,MTXS0,SI1690,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR6/MTXS0/SX250.WAV,MTXS0,SX250,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR6/MTXS0/SI2320.WAV,MTXS0,SI2320,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR6/MTXS0/SA1.WAV,MTXS0,SA1,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR6/MTXS0/SI1060.WAV,MTXS0,SI1060,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR6/MTXS0/SX160.WAV,MTXS0,SX160,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR6/MTXS0/SX430.WAV,MTXS0,SX430,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR6/MTXS0/SX70.WAV,MTXS0,SX70,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR6/MTXS0/SX340.WAV,MTXS0,SX340,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR6/MSMR0/SI1405.WAV,MSMR0,SI1405,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR6/MSMR0/SI775.WAV,MSMR0,SI775,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR6/MSMR0/SA2.WAV,MSMR0,SA2,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR6/MSMR0/SX55.WAV,MSMR0,SX55,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR6/MSMR0/SX325.WAV,MSMR0,SX325,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR6/MSMR0/SA1.WAV,MSMR0,SA1,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR6/MSMR0/SX235.WAV,MSMR0,SX235,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR6/MSMR0/SX415.WAV,MSMR0,SX415,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR6/MSMR0/SI1150.WAV,MSMR0,SI1150,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR6/MSMR0/SX145.WAV,MSMR0,SX145,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR6/FHXS0/SX175.WAV,FHXS0,SX175,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR6/FHXS0/SX85.WAV,FHXS0,SX85,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR6/FHXS0/SA2.WAV,FHXS0,SA2,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR6/FHXS0/SA1.WAV,FHXS0,SA1,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR6/FHXS0/SI2335.WAV,FHXS0,SI2335,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR6/FHXS0/SI2302.WAV,FHXS0,SI2302,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR6/FHXS0/SI1075.WAV,FHXS0,SI1075,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR6/FHXS0/SX355.WAV,FHXS0,SX355,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR6/FHXS0/SX445.WAV,FHXS0,SX445,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR6/FHXS0/SX265.WAV,FHXS0,SX265,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR6/MABC0/SI1620.WAV,MABC0,SI1620,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR6/MABC0/SA2.WAV,MABC0,SA2,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR6/MABC0/SI2041.WAV,MABC0,SI2041,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR6/MABC0/SA1.WAV,MABC0,SA1,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR6/MABC0/SX241.WAV,MABC0,SX241,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR6/MABC0/SX421.WAV,MABC0,SX421,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR6/MABC0/SX151.WAV,MABC0,SX151,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR6/MABC0/SX61.WAV,MABC0,SX61,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR6/MABC0/SI781.WAV,MABC0,SI781,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR6/MABC0/SX331.WAV,MABC0,SX331,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR6/MRXB0/SA2.WAV,MRXB0,SA2,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR6/MRXB0/SX55.WAV,MRXB0,SX55,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR6/MRXB0/SX325.WAV,MRXB0,SX325,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR6/MRXB0/SA1.WAV,MRXB0,SA1,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR6/MRXB0/SI1585.WAV,MRXB0,SI1585,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR6/MRXB0/SX235.WAV,MRXB0,SX235,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR6/MRXB0/SI955.WAV,MRXB0,SI955,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR6/MRXB0/SX415.WAV,MRXB0,SX415,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR6/MRXB0/SI2215.WAV,MRXB0,SI2215,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR6/MRXB0/SX145.WAV,MRXB0,SX145,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR6/MKLN0/SA2.WAV,MKLN0,SA2,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR6/MKLN0/SX68.WAV,MKLN0,SX68,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR6/MKLN0/SI968.WAV,MKLN0,SI968,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR6/MKLN0/SA1.WAV,MKLN0,SA1,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR6/MKLN0/SX158.WAV,MKLN0,SX158,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR6/MKLN0/SX428.WAV,MKLN0,SX428,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR6/MKLN0/SI1598.WAV,MKLN0,SI1598,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR6/MKLN0/SX248.WAV,MKLN0,SX248,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR6/MKLN0/SX338.WAV,MKLN0,SX338,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR6/MKLN0/SI2228.WAV,MKLN0,SI2228,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR6/MEJL0/SA2.WAV,MEJL0,SA2,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR6/MEJL0/SX332.WAV,MEJL0,SX332,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR6/MEJL0/SA1.WAV,MEJL0,SA1,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR6/MEJL0/SX62.WAV,MEJL0,SX62,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR6/MEJL0/SX152.WAV,MEJL0,SX152,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR6/MEJL0/SI1654.WAV,MEJL0,SI1654,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR6/MEJL0/SX242.WAV,MEJL0,SX242,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR6/MEJL0/SX422.WAV,MEJL0,SX422,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR6/MEJL0/SI1592.WAV,MEJL0,SI1592,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR6/MEJL0/SI962.WAV,MEJL0,SI962,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR6/FJDM2/SX232.WAV,FJDM2,SX232,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR6/FJDM2/SA2.WAV,FJDM2,SA2,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR6/FJDM2/SA1.WAV,FJDM2,SA1,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR6/FJDM2/SI1582.WAV,FJDM2,SI1582,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR6/FJDM2/SI1964.WAV,FJDM2,SI1964,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR6/FJDM2/SX142.WAV,FJDM2,SX142,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR6/FJDM2/SI2212.WAV,FJDM2,SI2212,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR6/FJDM2/SX52.WAV,FJDM2,SX52,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR6/FJDM2/SX412.WAV,FJDM2,SX412,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR6/FJDM2/SX322.WAV,FJDM2,SX322,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR6/FSBK0/SI2329.WAV,FSBK0,SI2329,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR6/FSBK0/SA2.WAV,FSBK0,SA2,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR6/FSBK0/SI1699.WAV,FSBK0,SI1699,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR6/FSBK0/SI1069.WAV,FSBK0,SI1069,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR6/FSBK0/SX79.WAV,FSBK0,SX79,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR6/FSBK0/SA1.WAV,FSBK0,SA1,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR6/FSBK0/SX349.WAV,FSBK0,SX349,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR6/FSBK0/SX169.WAV,FSBK0,SX169,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR6/FSBK0/SX259.WAV,FSBK0,SX259,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR6/FSBK0/SX439.WAV,FSBK0,SX439,TIMIT
/nvme3/Datasets/WJ/TIMIT/TRAIN/DR6/MAJP0/SX174.WAV,MAJP0,SX174,TIMIT
