path,Speaker name,Utterence name (file name),TTS or VC,Is multi-speaker?,Language,Noise type 1,Source link,utt,label,group,model,Gender,Age
./wav/p230_129.wav,p230,p230_129.wav,-,No,English,-,-,p230_129,bonafide,VCTK,-,Female,Adult
./wav/p315_239.wav,p315,p315_239.wav,-,No,English,-,-,p315_239,bonafide,VCTK,-,Male,Adult
./wav/p318_264.wav,p318,p318_264.wav,-,No,English,-,-,p318_264,bonafide,VCTK,-,Female,Adult
./wav/p279_224.wav,p279,p279_224.wav,-,No,English,-,-,p279_224,bonafide,VCTK,-,Male,Adult
./wav/p281_368.wav,p281,p281_368.wav,-,No,English,-,-,p281_368,bonafide,VCTK,-,Male,Adult
./wav/p259_090.wav,p259,p259_090.wav,-,No,English,-,-,p259_090,bonafide,VCTK,-,Male,Adult
./wav/p326_069.wav,p326,p326_069.wav,-,No,English,-,-,p326_069,bonafide,VCTK,-,Male,Adult
./wav/p236_244.wav,p236,p236_244.wav,-,No,English,-,-,p236_244,bonafide,VCTK,-,Female,Adult
./wav/p255_116.wav,p255,p255_116.wav,-,No,English,-,-,p255_116,bonafide,VCTK,-,Male,Adult
./wav/p326_018.wav,p326,p326_018.wav,-,No,English,-,-,p326_018,bonafide,VCTK,-,Male,Adult
./wav/p323_091.wav,p323,p323_091.wav,-,No,English,-,-,p323_091,bonafide,VCTK,-,Female,Adult
./wav/p335_142.wav,p335,p335_142.wav,-,No,English,-,-,p335_142,bonafide,VCTK,-,Female,Adult
./wav/p241_233.wav,p241,p241_233.wav,-,No,English,-,-,p241_233,bonafide,VCTK,-,Male,Adult
./wav/p360_029.wav,p360,p360_029.wav,-,No,English,-,-,p360_029,bonafide,VCTK,-,Male,Adult
./wav/p339_296.wav,p339,p339_296.wav,-,No,English,-,-,p339_296,bonafide,VCTK,-,Female,Adult
./wav/p264_432.wav,p264,p264_432.wav,-,No,English,-,-,p264_432,bonafide,VCTK,-,Female,Adult
./wav/p316_256.wav,p316,p316_256.wav,-,No,English,-,-,p316_256,bonafide,VCTK,-,Male,Adult
./wav/p343_220.wav,p343,p343_220.wav,-,No,English,-,-,p343_220,bonafide,VCTK,-,Female,Adult
./wav/p258_063.wav,p258,p258_063.wav,-,No,English,-,-,p258_063,bonafide,VCTK,-,Male,Adult
./wav/p364_210.wav,p364,p364_210.wav,-,No,English,-,-,p364_210,bonafide,VCTK,-,Male,Adult
./wav/p306_195.wav,p306,p306_195.wav,-,No,English,-,-,p306_195,bonafide,VCTK,-,Female,Adult
./wav/p249_028.wav,p249,p249_028.wav,-,No,English,-,-,p249_028,bonafide,VCTK,-,Female,Adult
./wav/p237_253.wav,p237,p237_253.wav,-,No,English,-,-,p237_253,bonafide,VCTK,-,Male,Adult
./wav/p330_364.wav,p330,p330_364.wav,-,No,English,-,-,p330_364,bonafide,VCTK,-,Female,Adult
./wav/p259_436.wav,p259,p259_436.wav,-,No,English,-,-,p259_436,bonafide,VCTK,-,Male,Adult
./wav/p339_036.wav,p339,p339_036.wav,-,No,English,-,-,p339_036,bonafide,VCTK,-,Female,Adult
./wav/p374_236.wav,p374,p374_236.wav,-,No,English,-,-,p374_236,bonafide,VCTK,-,Male,Adult
./wav/p336_085.wav,p336,p336_085.wav,-,No,English,-,-,p336_085,bonafide,VCTK,-,Female,Adult
./wav/p347_340.wav,p347,p347_340.wav,-,No,English,-,-,p347_340,bonafide,VCTK,-,Male,Adult
./wav/p293_092.wav,p293,p293_092.wav,-,No,English,-,-,p293_092,bonafide,VCTK,-,Female,Adult
./wav/p268_193.wav,p268,p268_193.wav,-,No,English,-,-,p268_193,bonafide,VCTK,-,Female,Adult
./wav/p249_304.wav,p249,p249_304.wav,-,No,English,-,-,p249_304,bonafide,VCTK,-,Female,Adult
./wav/p313_344.wav,p313,p313_344.wav,-,No,English,-,-,p313_344,bonafide,VCTK,-,Female,Adult
./wav/p287_188.wav,p287,p287_188.wav,-,No,English,-,-,p287_188,bonafide,VCTK,-,Male,Adult
./wav/p270_220.wav,p270,p270_220.wav,-,No,English,-,-,p270_220,bonafide,VCTK,-,Male,Adult
./wav/p298_092.wav,p298,p298_092.wav,-,No,English,-,-,p298_092,bonafide,VCTK,-,Male,Adult
./wav/p248_358.wav,p248,p248_358.wav,-,No,English,-,-,p248_358,bonafide,VCTK,-,Female,Adult
./wav/p260_113.wav,p260,p260_113.wav,-,No,English,-,-,p260_113,bonafide,VCTK,-,Male,Adult
./wav/p294_162.wav,p294,p294_162.wav,-,No,English,-,-,p294_162,bonafide,VCTK,-,Female,Adult
./wav/p225_328.wav,p225,p225_328.wav,-,No,English,-,-,p225_328,bonafide,VCTK,-,Female,Adult
./wav/p255_081.wav,p255,p255_081.wav,-,No,English,-,-,p255_081,bonafide,VCTK,-,Male,Adult
./wav/p265_107.wav,p265,p265_107.wav,-,No,English,-,-,p265_107,bonafide,VCTK,-,Female,Adult
./wav/p302_099.wav,p302,p302_099.wav,-,No,English,-,-,p302_099,bonafide,VCTK,-,Male,Adult
./wav/p295_054.wav,p295,p295_054.wav,-,No,English,-,-,p295_054,bonafide,VCTK,-,Female,Adult
./wav/p334_210.wav,p334,p334_210.wav,-,No,English,-,-,p334_210,bonafide,VCTK,-,Male,Adult
./wav/p317_185.wav,p317,p317_185.wav,-,No,English,-,-,p317_185,bonafide,VCTK,-,Female,Adult
./wav/p279_129.wav,p279,p279_129.wav,-,No,English,-,-,p279_129,bonafide,VCTK,-,Male,Adult
./wav/p298_055.wav,p298,p298_055.wav,-,No,English,-,-,p298_055,bonafide,VCTK,-,Male,Adult
./wav/p376_263.wav,p376,p376_263.wav,-,No,English,-,-,p376_263,bonafide,VCTK,-,Male,Adult
./wav/p329_357.wav,p329,p329_357.wav,-,No,English,-,-,p329_357,bonafide,VCTK,-,Female,Adult
./wav/p287_213.wav,p287,p287_213.wav,-,No,English,-,-,p287_213,bonafide,VCTK,-,Male,Adult
./wav/p276_160.wav,p276,p276_160.wav,-,No,English,-,-,p276_160,bonafide,VCTK,-,Female,Adult
./wav/p281_236.wav,p281,p281_236.wav,-,No,English,-,-,p281_236,bonafide,VCTK,-,Male,Adult
./wav/p253_034.wav,p253,p253_034.wav,-,No,English,-,-,p253_034,bonafide,VCTK,-,Female,Adult
./wav/p339_096.wav,p339,p339_096.wav,-,No,English,-,-,p339_096,bonafide,VCTK,-,Female,Adult
./wav/p263_151.wav,p263,p263_151.wav,-,No,English,-,-,p263_151,bonafide,VCTK,-,Male,Adult
./wav/p305_130.wav,p305,p305_130.wav,-,No,English,-,-,p305_130,bonafide,VCTK,-,Female,Adult
./wav/p236_419.wav,p236,p236_419.wav,-,No,English,-,-,p236_419,bonafide,VCTK,-,Female,Adult
./wav/p313_191.wav,p313,p313_191.wav,-,No,English,-,-,p313_191,bonafide,VCTK,-,Female,Adult
./wav/p281_407.wav,p281,p281_407.wav,-,No,English,-,-,p281_407,bonafide,VCTK,-,Male,Adult
./wav/p243_390.wav,p243,p243_390.wav,-,No,English,-,-,p243_390,bonafide,VCTK,-,Male,Adult
./wav/p239_493.wav,p239,p239_493.wav,-,No,English,-,-,p239_493,bonafide,VCTK,-,Female,Adult
./wav/p279_355.wav,p279,p279_355.wav,-,No,English,-,-,p279_355,bonafide,VCTK,-,Male,Adult
./wav/p334_193.wav,p334,p334_193.wav,-,No,English,-,-,p334_193,bonafide,VCTK,-,Male,Adult
./wav/p232_235.wav,p232,p232_235.wav,-,No,English,-,-,p232_235,bonafide,VCTK,-,Male,Adult
./wav/p286_024.wav,p286,p286_024.wav,-,No,English,-,-,p286_024,bonafide,VCTK,-,Male,Adult
./wav/p318_259.wav,p318,p318_259.wav,-,No,English,-,-,p318_259,bonafide,VCTK,-,Female,Adult
./wav/p303_316.wav,p303,p303_316.wav,-,No,English,-,-,p303_316,bonafide,VCTK,-,Female,Adult
./wav/p341_388.wav,p341,p341_388.wav,-,No,English,-,-,p341_388,bonafide,VCTK,-,Female,Adult
./wav/p287_304.wav,p287,p287_304.wav,-,No,English,-,-,p287_304,bonafide,VCTK,-,Male,Adult
./wav/p277_426.wav,p277,p277_426.wav,-,No,English,-,-,p277_426,bonafide,VCTK,-,Female,Adult
./wav/p360_051.wav,p360,p360_051.wav,-,No,English,-,-,p360_051,bonafide,VCTK,-,Male,Adult
./wav/p301_050.wav,p301,p301_050.wav,-,No,English,-,-,p301_050,bonafide,VCTK,-,Female,Adult
./wav/p270_202.wav,p270,p270_202.wav,-,No,English,-,-,p270_202,bonafide,VCTK,-,Male,Adult
./wav/p330_263.wav,p330,p330_263.wav,-,No,English,-,-,p330_263,bonafide,VCTK,-,Female,Adult
./wav/p313_190.wav,p313,p313_190.wav,-,No,English,-,-,p313_190,bonafide,VCTK,-,Female,Adult
./wav/p283_294.wav,p283,p283_294.wav,-,No,English,-,-,p283_294,bonafide,VCTK,-,Female,Adult
./wav/p237_028.wav,p237,p237_028.wav,-,No,English,-,-,p237_028,bonafide,VCTK,-,Male,Adult
./wav/p250_446.wav,p250,p250_446.wav,-,No,English,-,-,p250_446,bonafide,VCTK,-,Female,Adult
./wav/p236_060.wav,p236,p236_060.wav,-,No,English,-,-,p236_060,bonafide,VCTK,-,Female,Adult
./wav/p310_017.wav,p310,p310_017.wav,-,No,English,-,-,p310_017,bonafide,VCTK,-,Female,Adult
./wav/p361_237.wav,p361,p361_237.wav,-,No,English,-,-,p361_237,bonafide,VCTK,-,Female,Adult
./wav/p334_039.wav,p334,p334_039.wav,-,No,English,-,-,p334_039,bonafide,VCTK,-,Male,Adult
./wav/p300_141.wav,p300,p300_141.wav,-,No,English,-,-,p300_141,bonafide,VCTK,-,Female,Adult
./wav/p345_350.wav,p345,p345_350.wav,-,No,English,-,-,p345_350,bonafide,VCTK,-,Male,Adult
./wav/p280_244.wav,p280,p280_244.wav,-,No,English,-,-,p280_244,bonafide,VCTK,-,Female,Adult
./wav/p318_194.wav,p318,p318_194.wav,-,No,English,-,-,p318_194,bonafide,VCTK,-,Female,Adult
./wav/p282_037.wav,p282,p282_037.wav,-,No,English,-,-,p282_037,bonafide,VCTK,-,Female,Adult
./wav/p282_233.wav,p282,p282_233.wav,-,No,English,-,-,p282_233,bonafide,VCTK,-,Female,Adult
./wav/p229_272.wav,p229,p229_272.wav,-,No,English,-,-,p229_272,bonafide,VCTK,-,Female,Adult
./wav/p312_085.wav,p312,p312_085.wav,-,No,English,-,-,p312_085,bonafide,VCTK,-,Female,Adult
./wav/p274_304.wav,p274,p274_304.wav,-,No,English,-,-,p274_304,bonafide,VCTK,-,Male,Adult
./wav/p363_265.wav,p363,p363_265.wav,-,No,English,-,-,p363_265,bonafide,VCTK,-,Male,Adult
./wav/p285_193.wav,p285,p285_193.wav,-,No,English,-,-,p285_193,bonafide,VCTK,-,Male,Adult
./wav/p288_022.wav,p288,p288_022.wav,-,No,English,-,-,p288_022,bonafide,VCTK,-,Female,Adult
./wav/p238_173.wav,p238,p238_173.wav,-,No,English,-,-,p238_173,bonafide,VCTK,-,Female,Adult
./wav/p256_133.wav,p256,p256_133.wav,-,No,English,-,-,p256_133,bonafide,VCTK,-,Male,Adult
./wav/p229_280.wav,p229,p229_280.wav,-,No,English,-,-,p229_280,bonafide,VCTK,-,Female,Adult
./wav/p287_294.wav,p287,p287_294.wav,-,No,English,-,-,p287_294,bonafide,VCTK,-,Male,Adult
./wav/p232_156.wav,p232,p232_156.wav,-,No,English,-,-,p232_156,bonafide,VCTK,-,Male,Adult
./wav/p287_096.wav,p287,p287_096.wav,-,No,English,-,-,p287_096,bonafide,VCTK,-,Male,Adult
./wav/p302_081.wav,p302,p302_081.wav,-,No,English,-,-,p302_081,bonafide,VCTK,-,Male,Adult
./wav/p228_047.wav,p228,p228_047.wav,-,No,English,-,-,p228_047,bonafide,VCTK,-,Female,Adult
./wav/p259_049.wav,p259,p259_049.wav,-,No,English,-,-,p259_049,bonafide,VCTK,-,Male,Adult
./wav/p243_098.wav,p243,p243_098.wav,-,No,English,-,-,p243_098,bonafide,VCTK,-,Male,Adult
./wav/p340_057.wav,p340,p340_057.wav,-,No,English,-,-,p340_057,bonafide,VCTK,-,Female,Adult
./wav/p330_330.wav,p330,p330_330.wav,-,No,English,-,-,p330_330,bonafide,VCTK,-,Female,Adult
./wav/p329_346.wav,p329,p329_346.wav,-,No,English,-,-,p329_346,bonafide,VCTK,-,Female,Adult
./wav/p230_317.wav,p230,p230_317.wav,-,No,English,-,-,p230_317,bonafide,VCTK,-,Female,Adult
./wav/p310_319.wav,p310,p310_319.wav,-,No,English,-,-,p310_319,bonafide,VCTK,-,Female,Adult
./wav/p340_175.wav,p340,p340_175.wav,-,No,English,-,-,p340_175,bonafide,VCTK,-,Female,Adult
./wav/p343_388.wav,p343,p343_388.wav,-,No,English,-,-,p343_388,bonafide,VCTK,-,Female,Adult
./wav/p279_359.wav,p279,p279_359.wav,-,No,English,-,-,p279_359,bonafide,VCTK,-,Male,Adult
./wav/p363_258.wav,p363,p363_258.wav,-,No,English,-,-,p363_258,bonafide,VCTK,-,Male,Adult
./wav/p287_280.wav,p287,p287_280.wav,-,No,English,-,-,p287_280,bonafide,VCTK,-,Male,Adult
./wav/p251_296.wav,p251,p251_296.wav,-,No,English,-,-,p251_296,bonafide,VCTK,-,Male,Adult
./wav/p310_281.wav,p310,p310_281.wav,-,No,English,-,-,p310_281,bonafide,VCTK,-,Female,Adult
./wav/p248_274.wav,p248,p248_274.wav,-,No,English,-,-,p248_274,bonafide,VCTK,-,Female,Adult
./wav/p293_142.wav,p293,p293_142.wav,-,No,English,-,-,p293_142,bonafide,VCTK,-,Female,Adult
./wav/p278_334.wav,p278,p278_334.wav,-,No,English,-,-,p278_334,bonafide,VCTK,-,Male,Adult
./wav/p268_032.wav,p268,p268_032.wav,-,No,English,-,-,p268_032,bonafide,VCTK,-,Female,Adult
./wav/p316_071.wav,p316,p316_071.wav,-,No,English,-,-,p316_071,bonafide,VCTK,-,Male,Adult
./wav/p260_229.wav,p260,p260_229.wav,-,No,English,-,-,p260_229,bonafide,VCTK,-,Male,Adult
./wav/p236_396.wav,p236,p236_396.wav,-,No,English,-,-,p236_396,bonafide,VCTK,-,Female,Adult
./wav/p334_238.wav,p334,p334_238.wav,-,No,English,-,-,p334_238,bonafide,VCTK,-,Male,Adult
./wav/p273_249.wav,p273,p273_249.wav,-,No,English,-,-,p273_249,bonafide,VCTK,-,Male,Adult
./wav/p341_231.wav,p341,p341_231.wav,-,No,English,-,-,p341_231,bonafide,VCTK,-,Female,Adult
./wav/p282_148.wav,p282,p282_148.wav,-,No,English,-,-,p282_148,bonafide,VCTK,-,Female,Adult
./wav/p236_054.wav,p236,p236_054.wav,-,No,English,-,-,p236_054,bonafide,VCTK,-,Female,Adult
./wav/p252_197.wav,p252,p252_197.wav,-,No,English,-,-,p252_197,bonafide,VCTK,-,Male,Adult
./wav/p276_036.wav,p276,p276_036.wav,-,No,English,-,-,p276_036,bonafide,VCTK,-,Female,Adult
./wav/p264_405.wav,p264,p264_405.wav,-,No,English,-,-,p264_405,bonafide,VCTK,-,Female,Adult
./wav/p304_062.wav,p304,p304_062.wav,-,No,English,-,-,p304_062,bonafide,VCTK,-,Male,Adult
./wav/p277_125.wav,p277,p277_125.wav,-,No,English,-,-,p277_125,bonafide,VCTK,-,Female,Adult
./wav/p363_024.wav,p363,p363_024.wav,-,No,English,-,-,p363_024,bonafide,VCTK,-,Male,Adult
./wav/p236_237.wav,p236,p236_237.wav,-,No,English,-,-,p236_237,bonafide,VCTK,-,Female,Adult
./wav/p272_193.wav,p272,p272_193.wav,-,No,English,-,-,p272_193,bonafide,VCTK,-,Male,Adult
./wav/p262_309.wav,p262,p262_309.wav,-,No,English,-,-,p262_309,bonafide,VCTK,-,Female,Adult
./wav/p376_197.wav,p376,p376_197.wav,-,No,English,-,-,p376_197,bonafide,VCTK,-,Male,Adult
./wav/p316_244.wav,p316,p316_244.wav,-,No,English,-,-,p316_244,bonafide,VCTK,-,Male,Adult
./wav/p266_417.wav,p266,p266_417.wav,-,No,English,-,-,p266_417,bonafide,VCTK,-,Female,Adult
./wav/p308_167.wav,p308,p308_167.wav,-,No,English,-,-,p308_167,bonafide,VCTK,-,Female,Adult
./wav/p236_412.wav,p236,p236_412.wav,-,No,English,-,-,p236_412,bonafide,VCTK,-,Female,Adult
./wav/p261_285.wav,p261,p261_285.wav,-,No,English,-,-,p261_285,bonafide,VCTK,-,Female,Adult
./wav/p271_312.wav,p271,p271_312.wav,-,No,English,-,-,p271_312,bonafide,VCTK,-,Male,Adult
./wav/p271_350.wav,p271,p271_350.wav,-,No,English,-,-,p271_350,bonafide,VCTK,-,Male,Adult
./wav/p286_151.wav,p286,p286_151.wav,-,No,English,-,-,p286_151,bonafide,VCTK,-,Male,Adult
./wav/p247_043.wav,p247,p247_043.wav,-,No,English,-,-,p247_043,bonafide,VCTK,-,Male,Adult
./wav/p272_398.wav,p272,p272_398.wav,-,No,English,-,-,p272_398,bonafide,VCTK,-,Male,Adult
./wav/p240_277.wav,p240,p240_277.wav,-,No,English,-,-,p240_277,bonafide,VCTK,-,Female,Adult
./wav/p257_126.wav,p257,p257_126.wav,-,No,English,-,-,p257_126,bonafide,VCTK,-,Female,Adult
./wav/p274_160.wav,p274,p274_160.wav,-,No,English,-,-,p274_160,bonafide,VCTK,-,Male,Adult
./wav/p247_071.wav,p247,p247_071.wav,-,No,English,-,-,p247_071,bonafide,VCTK,-,Male,Adult
./wav/p340_157.wav,p340,p340_157.wav,-,No,English,-,-,p340_157,bonafide,VCTK,-,Female,Adult
./wav/p330_248.wav,p330,p330_248.wav,-,No,English,-,-,p330_248,bonafide,VCTK,-,Female,Adult
./wav/p288_076.wav,p288,p288_076.wav,-,No,English,-,-,p288_076,bonafide,VCTK,-,Female,Adult
./wav/p273_305.wav,p273,p273_305.wav,-,No,English,-,-,p273_305,bonafide,VCTK,-,Male,Adult
./wav/p227_242.wav,p227,p227_242.wav,-,No,English,-,-,p227_242,bonafide,VCTK,-,Male,Adult
./wav/p260_075.wav,p260,p260_075.wav,-,No,English,-,-,p260_075,bonafide,VCTK,-,Male,Adult
./wav/p299_250.wav,p299,p299_250.wav,-,No,English,-,-,p299_250,bonafide,VCTK,-,Female,Adult
./wav/p260_257.wav,p260,p260_257.wav,-,No,English,-,-,p260_257,bonafide,VCTK,-,Male,Adult
./wav/p282_107.wav,p282,p282_107.wav,-,No,English,-,-,p282_107,bonafide,VCTK,-,Female,Adult
./wav/p237_244.wav,p237,p237_244.wav,-,No,English,-,-,p237_244,bonafide,VCTK,-,Male,Adult
./wav/p313_127.wav,p313,p313_127.wav,-,No,English,-,-,p313_127,bonafide,VCTK,-,Female,Adult
./wav/p258_233.wav,p258,p258_233.wav,-,No,English,-,-,p258_233,bonafide,VCTK,-,Male,Adult
./wav/p300_036.wav,p300,p300_036.wav,-,No,English,-,-,p300_036,bonafide,VCTK,-,Female,Adult
./wav/p333_033.wav,p333,p333_033.wav,-,No,English,-,-,p333_033,bonafide,VCTK,-,Female,Adult
./wav/p271_264.wav,p271,p271_264.wav,-,No,English,-,-,p271_264,bonafide,VCTK,-,Male,Adult
./wav/p246_088.wav,p246,p246_088.wav,-,No,English,-,-,p246_088,bonafide,VCTK,-,Male,Adult
./wav/p246_286.wav,p246,p246_286.wav,-,No,English,-,-,p246_286,bonafide,VCTK,-,Male,Adult
./wav/p306_028.wav,p306,p306_028.wav,-,No,English,-,-,p306_028,bonafide,VCTK,-,Female,Adult
./wav/p247_312.wav,p247,p247_312.wav,-,No,English,-,-,p247_312,bonafide,VCTK,-,Male,Adult
./wav/p263_135.wav,p263,p263_135.wav,-,No,English,-,-,p263_135,bonafide,VCTK,-,Male,Adult
./wav/p362_198.wav,p362,p362_198.wav,-,No,English,-,-,p362_198,bonafide,VCTK,-,Female,Adult
./wav/p230_205.wav,p230,p230_205.wav,-,No,English,-,-,p230_205,bonafide,VCTK,-,Female,Adult
./wav/p297_291.wav,p297,p297_291.wav,-,No,English,-,-,p297_291,bonafide,VCTK,-,Female,Adult
./wav/p268_169.wav,p268,p268_169.wav,-,No,English,-,-,p268_169,bonafide,VCTK,-,Female,Adult
./wav/p258_076.wav,p258,p258_076.wav,-,No,English,-,-,p258_076,bonafide,VCTK,-,Male,Adult
./wav/p273_092.wav,p273,p273_092.wav,-,No,English,-,-,p273_092,bonafide,VCTK,-,Male,Adult
./wav/p361_100.wav,p361,p361_100.wav,-,No,English,-,-,p361_100,bonafide,VCTK,-,Female,Adult
./wav/p311_380.wav,p311,p311_380.wav,-,No,English,-,-,p311_380,bonafide,VCTK,-,Male,Adult
./wav/p263_394.wav,p263,p263_394.wav,-,No,English,-,-,p263_394,bonafide,VCTK,-,Male,Adult
./wav/p270_145.wav,p270,p270_145.wav,-,No,English,-,-,p270_145,bonafide,VCTK,-,Male,Adult
./wav/p259_021.wav,p259,p259_021.wav,-,No,English,-,-,p259_021,bonafide,VCTK,-,Male,Adult
./wav/p250_448.wav,p250,p250_448.wav,-,No,English,-,-,p250_448,bonafide,VCTK,-,Female,Adult
./wav/p343_240.wav,p343,p343_240.wav,-,No,English,-,-,p343_240,bonafide,VCTK,-,Female,Adult
./wav/p238_365.wav,p238,p238_365.wav,-,No,English,-,-,p238_365,bonafide,VCTK,-,Female,Adult
./wav/p271_247.wav,p271,p271_247.wav,-,No,English,-,-,p271_247,bonafide,VCTK,-,Male,Adult
./wav/p256_074.wav,p256,p256_074.wav,-,No,English,-,-,p256_074,bonafide,VCTK,-,Male,Adult
./wav/p301_204.wav,p301,p301_204.wav,-,No,English,-,-,p301_204,bonafide,VCTK,-,Female,Adult
./wav/p245_009.wav,p245,p245_009.wav,-,No,English,-,-,p245_009,bonafide,VCTK,-,Male,Adult
./wav/p307_190.wav,p307,p307_190.wav,-,No,English,-,-,p307_190,bonafide,VCTK,-,Female,Adult
./wav/p247_351.wav,p247,p247_351.wav,-,No,English,-,-,p247_351,bonafide,VCTK,-,Male,Adult
./wav/p308_127.wav,p308,p308_127.wav,-,No,English,-,-,p308_127,bonafide,VCTK,-,Female,Adult
./wav/p261_380.wav,p261,p261_380.wav,-,No,English,-,-,p261_380,bonafide,VCTK,-,Female,Adult
./wav/p341_085.wav,p341,p341_085.wav,-,No,English,-,-,p341_085,bonafide,VCTK,-,Female,Adult
./wav/p247_372.wav,p247,p247_372.wav,-,No,English,-,-,p247_372,bonafide,VCTK,-,Male,Adult
./wav/p307_159.wav,p307,p307_159.wav,-,No,English,-,-,p307_159,bonafide,VCTK,-,Female,Adult
./wav/p261_066.wav,p261,p261_066.wav,-,No,English,-,-,p261_066,bonafide,VCTK,-,Female,Adult
./wav/p294_017.wav,p294,p294_017.wav,-,No,English,-,-,p294_017,bonafide,VCTK,-,Female,Adult
./wav/p298_403.wav,p298,p298_403.wav,-,No,English,-,-,p298_403,bonafide,VCTK,-,Male,Adult
./wav/p241_148.wav,p241,p241_148.wav,-,No,English,-,-,p241_148,bonafide,VCTK,-,Male,Adult
./wav/p238_182.wav,p238,p238_182.wav,-,No,English,-,-,p238_182,bonafide,VCTK,-,Female,Adult
./wav/p333_332.wav,p333,p333_332.wav,-,No,English,-,-,p333_332,bonafide,VCTK,-,Female,Adult
./wav/p300_248.wav,p300,p300_248.wav,-,No,English,-,-,p300_248,bonafide,VCTK,-,Female,Adult
./wav/p257_340.wav,p257,p257_340.wav,-,No,English,-,-,p257_340,bonafide,VCTK,-,Female,Adult
./wav/p297_422.wav,p297,p297_422.wav,-,No,English,-,-,p297_422,bonafide,VCTK,-,Female,Adult
./wav/p251_317.wav,p251,p251_317.wav,-,No,English,-,-,p251_317,bonafide,VCTK,-,Male,Adult
./wav/p277_054.wav,p277,p277_054.wav,-,No,English,-,-,p277_054,bonafide,VCTK,-,Female,Adult
./wav/p329_023.wav,p329,p329_023.wav,-,No,English,-,-,p329_023,bonafide,VCTK,-,Female,Adult
./wav/p329_003.wav,p329,p329_003.wav,-,No,English,-,-,p329_003,bonafide,VCTK,-,Female,Adult
./wav/p282_291.wav,p282,p282_291.wav,-,No,English,-,-,p282_291,bonafide,VCTK,-,Female,Adult
./wav/p267_194.wav,p267,p267_194.wav,-,No,English,-,-,p267_194,bonafide,VCTK,-,Female,Adult
./wav/p250_144.wav,p250,p250_144.wav,-,No,English,-,-,p250_144,bonafide,VCTK,-,Female,Adult
./wav/p330_350.wav,p330,p330_350.wav,-,No,English,-,-,p330_350,bonafide,VCTK,-,Female,Adult
./wav/p345_060.wav,p345,p345_060.wav,-,No,English,-,-,p345_060,bonafide,VCTK,-,Male,Adult
./wav/p301_394.wav,p301,p301_394.wav,-,No,English,-,-,p301_394,bonafide,VCTK,-,Female,Adult
./wav/p335_175.wav,p335,p335_175.wav,-,No,English,-,-,p335_175,bonafide,VCTK,-,Female,Adult
./wav/p310_168.wav,p310,p310_168.wav,-,No,English,-,-,p310_168,bonafide,VCTK,-,Female,Adult
./wav/p238_357.wav,p238,p238_357.wav,-,No,English,-,-,p238_357,bonafide,VCTK,-,Female,Adult
./wav/p376_210.wav,p376,p376_210.wav,-,No,English,-,-,p376_210,bonafide,VCTK,-,Male,Adult
./wav/p234_256.wav,p234,p234_256.wav,-,No,English,-,-,p234_256,bonafide,VCTK,-,Female,Adult
./wav/p299_323.wav,p299,p299_323.wav,-,No,English,-,-,p299_323,bonafide,VCTK,-,Female,Adult
./wav/p227_332.wav,p227,p227_332.wav,-,No,English,-,-,p227_332,bonafide,VCTK,-,Male,Adult
./wav/p227_392.wav,p227,p227_392.wav,-,No,English,-,-,p227_392,bonafide,VCTK,-,Male,Adult
./wav/p292_352.wav,p292,p292_352.wav,-,No,English,-,-,p292_352,bonafide,VCTK,-,Male,Adult
./wav/p314_209.wav,p314,p314_209.wav,-,No,English,-,-,p314_209,bonafide,VCTK,-,Female,Adult
./wav/p252_171.wav,p252,p252_171.wav,-,No,English,-,-,p252_171,bonafide,VCTK,-,Male,Adult
./wav/p280_033.wav,p280,p280_033.wav,-,No,English,-,-,p280_033,bonafide,VCTK,-,Female,Adult
./wav/p318_154.wav,p318,p318_154.wav,-,No,English,-,-,p318_154,bonafide,VCTK,-,Female,Adult
./wav/p334_203.wav,p334,p334_203.wav,-,No,English,-,-,p334_203,bonafide,VCTK,-,Male,Adult
./wav/p274_201.wav,p274,p274_201.wav,-,No,English,-,-,p274_201,bonafide,VCTK,-,Male,Adult
./wav/p345_193.wav,p345,p345_193.wav,-,No,English,-,-,p345_193,bonafide,VCTK,-,Male,Adult
./wav/p300_097.wav,p300,p300_097.wav,-,No,English,-,-,p300_097,bonafide,VCTK,-,Female,Adult
./wav/p329_342.wav,p329,p329_342.wav,-,No,English,-,-,p329_342,bonafide,VCTK,-,Female,Adult
./wav/p233_155.wav,p233,p233_155.wav,-,No,English,-,-,p233_155,bonafide,VCTK,-,Female,Adult
./wav/p254_269.wav,p254,p254_269.wav,-,No,English,-,-,p254_269,bonafide,VCTK,-,Male,Adult
./wav/p238_016.wav,p238,p238_016.wav,-,No,English,-,-,p238_016,bonafide,VCTK,-,Female,Adult
./wav/p304_411.wav,p304,p304_411.wav,-,No,English,-,-,p304_411,bonafide,VCTK,-,Male,Adult
./wav/p240_222.wav,p240,p240_222.wav,-,No,English,-,-,p240_222,bonafide,VCTK,-,Female,Adult
./wav/p254_048.wav,p254,p254_048.wav,-,No,English,-,-,p254_048,bonafide,VCTK,-,Male,Adult
./wav/p228_024.wav,p228,p228_024.wav,-,No,English,-,-,p228_024,bonafide,VCTK,-,Female,Adult
./wav/p343_058.wav,p343,p343_058.wav,-,No,English,-,-,p343_058,bonafide,VCTK,-,Female,Adult
./wav/p301_069.wav,p301,p301_069.wav,-,No,English,-,-,p301_069,bonafide,VCTK,-,Female,Adult
